Spot,Latitude,Longtitude,Infos,Commentaires
david plage,33.79930028216418,-7.230089530348771,,
با قاسم - Ba Kassem,35.79890783261668,-5.8832833170890755,,
المنار - El menar,35.81694453137588,-5.75053676962852,,
المريصات - El mrysat,35.80948835470576,-5.748573392629619,,
المنارة - El menara,34.03070163653912,-6.845215000212187,,
المون الصغير-El moon seghir,34.03575429751704,-6.836291961371892,,
ليهودي - Lihoudi,34.02759598314529,-6.849342249333853,,
الحبس القديم-El habs lekdim,34.0255152957247,-6.852443553507322,,
فرديوا - Ferdiwa,35.831758015692834,-5.607533790171144,,
زهارة - Zehara,35.839343649915,-5.578564591705795,,
الواعرة - El waara,35.9133682064932,-5.453006364405151,,
فوم الواد - Foum lwad,35.57804873273536,-5.994293577969069,,
المرسى - El marsa,27.09634844623788,-13.430689238011825,,
الباطو - El bato,27.12162001483607,-13.417717739939675,,
طويبلة - Twibla,34.04675130379517,-6.83043368160724,,
باركاما - Bargama,34.03333233640149,-6.834747679531569,,
مصيد درعي,35.60411210240467,-5.264439024031156,,
الحجر - El hjar,35.29754957746018,-4.863067902624603,,
المرسى الوسطى-El marsa losta,35.21127895860995,-4.664777554571624,,
جرف - Jorf,35.30137524417866,-4.867575019598004,,
مرسى اهراوه,31.087502782598197,17.293437011539936,,
واد الريشة - Wad richa,27.44442426178601,-13.257253915071477,,
مدخل مصيد واد الريشة-Entree wad richa,27.44703339060684,-13.25008839368819,,
8 km,27.227934464030835,-13.368103913962829,,
المريجنات - El mryjnat,27.25177627199597,-13.352748937904826,,
سد المسيرة - Sad el massira,27.153311082704995,-13.17588239908217,,
الدبدوب تارومة-Dabdoub Taroma,26.917593500838123,-13.48761577159165,,
لفرمة 2 - El ferma 2,26.618581516093727,-13.722315765917289,,
الفرمة 1 - El forma 1,26.62011377602745,-13.720009066164485,,
مدخل الفرمة 1-Entree forma 1,26.61685590065418,-13.695660978555669,,
مدخل الفرمة 2-Entree forma 2,26.603554868997584,-13.718014508485782,,
سانية الطريس,35.73150080276661,-5.338673852384086,,
باب عيلة - Bab Aila,27.92250651854849,-12.95670267194508,,
ارماس - Armas,27.91468095358792,-12.96190012246369,,
بليبيلة - Blibila,27.83950390327578,-13.00090547651051,,
تاورطا - Tawerda,29.26571811147621,-10.286947824060904,,
الركبه  الحمراء-Rekba el hamra,29.26541451457565,-10.287777967751015,,
ابوض سيدهم وارزك,29.262344274457146,-10.295568779110898,,
تاڭاديرت تيفراتين-Tagadirt Tifratin,29.25758649249215,-10.2993781864643,,
تاڭاديرت اوسطفور-Tagadirt owstfor,29.245629343455267,-10.314049534499636,,
بياضة - Biyada,29.23607631022594,-10.326276049017896,,
كاريان انزا-Karyan Anza,30.4743002879414,-9.670449793338769,,
الدويخلة - Dwikhla,27.88747889742591,-12.982916235923756,,
رومبا فم الواد-Rompa,27.17942100168621,-13.396739512681949,,
واد الساقية - Wad essagya,27.233621655562263,-13.366373553872098,,
الشميشا - Echmicha,33.66666083104288,-7.464598417282097,,
البرميل - El barmil,33.667359829798336,-7.46355671435594,,
بن الزير - Ben Zir,33.67149175909995,-7.455851398408407,,
حبس الكلاب-Hebs leklab,33.661049102268834,-7.4701418727636275,,
سيدهم مغايت-Cd mghayt,35.22604770740633,-6.141890846192833,,
أمغاس 3 - Amghas 3,33.39541199292158,-5.447919555008409,,
أمغاس 2 - Amghas 2,33.38613553095725,-5.438538864254946,,
امغاس 1 - Amghas 1,33.38105598410293,-5.441859103739257,,
تيسي الباز - Tissi elbaz,30.682523931462548,-9.8789932206273,,
المكرونات - El magronat,30.264402008519497,-9.62774902582168,,
العلوي,30.26527277459701,-9.627525396645062,,
تاغارت - Taghart,30.354556627857967,-9.607976451516144,,
الحريشات - El hrichat,30.22460842256953,-9.634386822581284,,
الكويرب - Lagwireb,30.245480124482107,-9.6298512071371,,
ميركو - Mirko,30.254758778768156,-9.62909180670976,,
راس الحرش-Ras el harch,30.285825476003023,-9.62086077779531,,
الكسيكسات - El ksiksat,30.27506930185836,-9.624215885996811,,
الخلوة - El khalwa,30.266502606313768,-9.62738692760467,,
اسحفو - Asehfo,30.680811175864665,-9.8803487420082,,
العوينة - El awina,30.26215657210285,-9.627789594233027,,
سيدهم يعقوب-Cd yaakob,35.126497994950206,-1.7612353339791285,,
الجزيرة السوداء-Ile noire,35.18590267172136,-1.6512962803244575,,
جبايل - Jebayel,35.686219616441896,-5.273875035345548,,
الحجيرة - Lahjyra,35.579221555359155,-5.2513407915830586,,
الحجرة - El hajra,28.67404751342703,-11.137562133371825,,
الميناء الحربي-Port,33.61923871878472,-7.594229914247983,,
حرس اميلح,32.55606347158676,-9.267327189445489,,
البكار - El bekar,33.97602030892236,-6.903691180050367,,
الطبيلة - Tebyla,34.1042854151832,-6.776270493865007,,
المرسى -  Lamarsa,37.02302696993618,7.256221622228619,,
Huitieme guerbaz ,36.916719517547605,7.154418379068368,,
جريف - Jryef,28.675643902524115,-11.136141903698434,,
بوخميرة - Boukhmira,36.84728733633908,7.820236533880226,,
فونتين - Fontaine,37.05245962740839,7.392274998128408,,
السانية - Sanya,34.07859715109103,-6.796179860830305,,
مشرح القطن,36.91907569708279,8.157524652779095,,
ايت املال-Ait amlal,31.16507802367852,-9.832544401288024,,
المنار الأبيض,33.16111393361828,-8.629391267895691,,
سد معاشو - Meaacho,32.93890016669636,-8.065508455038064,,
الخبزة - El khobza,32.274523373920275,-9.252463057637213,,
كوشينا - Kochina,32.336727504480365,-9.281074181199068,,
Bontah,36.80572519026757,3.361922018229958,,
واد منشا-Wad mencha,36.80659199763394,5.798924490809434,,
السلاسل - Selassel,36.80937247978436,5.786964185535902,,
كيلومتر 3 - 3eme Km,36.80997779438346,5.783219821751113,,
البلوك - Bloc,32.301636893951425,-9.245991893112649,,
لدهم - Ladham,32.274197376225146,-9.25241880118846,,
1er Te,36.72026877907303,5.08088573813438,,
بربجاني - Barbadjani,35.15248905772374,-1.724988296627997,,
سلوم - Seloum,35.12660439103021,-1.813808642327784,,
مخالد - Mekhalled,35.220241216391805,-1.616032943129538,,
Barco swayro,27.979194495606187,-12.711518928408612,,
البلوكات - Leblokat,33.61502861506502,-7.604447454214089,,
واد ليطار - Wad litar,33.40106254085457,-8.184669949114316,,
واد حديدة - Wad hdida,33.404106132492416,-8.181148208677762,,
Andrew,36.789493491044894,5.650352910161015,,
السخون - Esskhon,32.21856360985434,-9.250905364751809,,
العلو - Laalou,32.23167610883553,-9.255246520042412,,
البريبري - El bribri,33.99080436573469,-6.766662150621408,,
Dbayeh,33.95317472344305,35.59219680726528,,
العالية - Alia,35.76051044197904,-5.939713642001147,,
الساحل - Sahel,36.8967877231332,6.163939945399761,,
Yemma gouraya,36.77083348740819,5.081108361482616,,
ابريد - Abrid,36.77188465658708,5.077203735709187,,
النخلة العوجة,32.47603886981899,-9.230057895183556,,
سييستا - Lasyesta,33.752355862671216,-7.299815900623792,,
المريبع - Lemribaa,32.30104800555018,-9.244716167449944,,
المرسى - Port,36.40225872861407,0.9128938615322107,,
La crique,35.756105580520334,-0.8275992795824998,,
الدرادب - Deradeb,33.618841142348145,-7.594826035201543,,
حجرة ناجي-Hajrat naji,36.43015336756892,0.9244219958782188,,
اكسكيس - Akeskis,31.518896920394965,-9.764563813805571,,
الصنيطير - Asnaytir,23.887405443783116,-15.840649344027026,,
سيدهم المصمودي-Cd masmodi,35.79865629319974,-5.848973505198949,,
العطوطات - Laatotat,32.45813700410657,-9.23349179327487,,
كريستل - Crestel,35.83645495369346,-0.486182570457458,,
كاشتون - kachton,32.237755926984335,-9.25894830375909,,
كورنيش - Kornich,32.29372257149309,-9.24526702612638,,
سيدهم غزيا-Cd ghozya,32.2423448737577,-9.26069911569356,,
الفلسطيني - Phelestini,30.45770823709119,-9.665712341666213,,
Oued ksir,36.80017674645184,5.678186193108554,,
Les aftis,36.719921559317086,5.556669048964972,,
واد الديب - Wad dib,36.82146685841386,5.718193687498564,,
ملمش - Melmech,36.66251790451872,5.446567386388773,,
Tunnel,36.64446673832445,5.238012894988056,,
الحجرة البيضاء,35.68650555116032,-5.273076742887492,,
ميناء بوهارون-Bouharon port,36.626454661500766,2.656651251018046,,
ميناء شرشال-Cherchal port,36.61133718466885,2.188086770474909,,
ميناء تنس-Tenes port,36.52374459919567,1.3200313970446578,,
الصدر - Esdar,34.03045323290778,-6.846271120011803,,
الهيارة - El hyara,35.180165107112536,-6.169278882443899,,
ميناء بني صاف-Port,35.303249018808,-1.3893111795186988,,
كهف العرعال,36.794679986711074,3.303813301026818,,
الدوم - Doum,36.77387818593731,3.2293595373630497,,
7 eme kilometrage,36.70973888400986,5.085109546780582,,
إدولحيان - Ido lahyan,29.745731324859676,-9.900368079543105,,
Jean Claude,29.70640316476405,-9.950609542429438,,
إمي واسيف-Imi wasif,29.71959919000472,-9.935414493083943,,
البحيرة - Lebhira,35.07057037534791,-2.006750665605067,,
تراب صيني,32.29192683157612,-9.246176630258551,,
فنيدق شاطئ-Fenidek plage,35.87293807887885,-5.342141613364215,,
واد الحلوف-Wad elhallouf,35.3680213160478,-1.2743788585066782,,
Plage dimanche,35.35977128524429,-1.283554024994372,,
سيدهم جلول-Cd jeloul,35.356145259358485,-1.2909689918160432,,
عين اباينو-Ain abayno,29.243174614415004,-10.31452763825654,,
أسطفور - Asetfor,29.245442410494217,-10.31359490007161,,
موفنبيك - Moufenbik,35.78392937989399,-5.769991166889663,,
Hotel cesar,35.779747495379326,-5.774746052920815,,
الغندوري - Elghandori,35.788442032463514,-5.763466358184809,,
واد غلالة - Wad ghelal,35.8527542699522,-5.543309636414046,,
مون القصر الصغير,35.84827326346279,-5.5598122626543,,
القصر الصغير,35.84955734269581,-5.5483552068471855,,
الصخرة الكبيرة,33.65008075743293,-7.488718852400773,,
حجرة الرمل,33.6481265027732,-7.491973713040344,,
المسمار  - EL mesmar,26.033932050790156,-14.486088193953025,,
البيتات - Onep,26.126477812004936,-14.50070086866616,,
مصيد 26 - Spot 26,26.011212656670125,-14.49403256177901,,
مرعى الشرغو,26.150530666977662,-14.489990808069694,,
السبيطار - Asbitar,23.712958835600787,-15.919405706226812,,
Place moussaoui,33.61992135101424,-7.593244537711138,,
رادوما - Radouma,33.620499560014125,-7.591410912573332,,
راس المون-Ras el moon,27.08956774272232,-13.428196124732484,,
طاش مطاش-Tach matach,27.12410185867777,-13.415746986865988,,
جرف ايهودي,32.28727860221443,-9.246441163122643,,
سد صارنو - Sarno,35.29068065498007,-0.5850005149841303,,
محمد بن علي,35.240549520899435,-0.6453646346926682,,
باب 6 - Bab 6,33.6085867220244,-7.575161755084986,,
شرغو - shargho,22.153478941812686,-16.837212033569802,,
الوقاية - Wikaya,28.50034361378044,-11.333997733891,,
البلوك - Block,28.48347351967242,-11.357516683638083,,
المنشى - El mancha,36.81114948731553,5.83828087896108,,
دواودة - Dewawda,36.67602190605776,2.7506388723850224,,
بولوغين - Bolorin,36.80600974254436,3.043666183948514,,
اولاد ملوك-Awlad mlouk,36.19942290035669,1.8290442600846275,,
كاب جنات-Cap jenat,36.881588802296726,3.724256269633767,,
كاف كالة,36.51426757960327,1.1899445950984946,,
الصابليط - Sablet,36.743159244498464,3.121885769069192,,
جنان الباي-Jenan elbay,36.949538373422975,7.709740921854966,,
Cap 3 forch,35.43717557123963,-2.9651793837547267,,
مغسيلة - Maghsila,34.05084352742302,-6.826264858245843,,
زبالة - Zebbala,34.04809141696888,-6.828930303454394,,
بوخرباش - Bokherbach,34.05892460968173,-6.818572953343385,,
منكز - Mankez,36.95942421971201,7.76855204254388,,
Cap blanc,35.68440649415565,-0.9876336157321922,,
Port krishtel,35.821079601719546,-0.4923700913786884,,
مدخل مارينا-Casa port,33.61814286637197,-7.597290650010101,,
طاماريس-Marco polo,33.51607798207603,-7.858318537473672,,
الغنيمي - Leghnimi,29.03527745830573,-10.50406660884618,,
بريطلة - Berytla,33.88875435665631,-7.0180481672286925,,
مرسى عسيلة,33.84808991117106,-7.099337540566916,,
القابلية - Kablya,35.19004213687323,-6.170694753527635,,
تاغارت بوحلوان,29.883182496771845,-9.7840728610754,,
الجردة - Jerda,29.02798800725264,-10.510854944586743,,
الشهدية - Chahdia,33.62316720025483,-7.531951367855068,,
كاب روزا-Cap rosa,36.93729784418184,8.24066307395696,,
بولعوان - Boulaawan,32.81121860128454,-8.068265430629248,,
اركمان - Arekman,35.11642867718358,-2.721653915941713,,
بلاية عائشة-Playa aicha,24.096997512486418,-15.566173195838918,,
المزلغة - El mzelgha,28.24998495439253,-11.673191897571076,,
صخرة الكومري - El goumri,32.05520164383264,-9.33980718255042,,
Shninate,32.58840884175129,-9.220289960503573,,
حرش اكيلح,32.580204088451566,-9.232391417026513,,
سوق لماطر,34.028788298521846,-6.84838537126779,,
ميلحة - Mylha,34.039491989377844,-6.834386251866812,,
البلاجات - El plajat,36.910553166449446,7.139528430998319,,
قرباز - Kerbaz,36.91813323400436,7.156314700841898,,
توكديد - Toukdid,29.048369386864582,-10.491165183484544,,
جردة الكنتاوي - Kentawi,29.00903026973986,-10.538297295570366,,
شعبة الكليبة,29.125728006796496,-10.423555076122272,,
أبلغ - Ablagh,29.15096399096838,-10.401770174503318,,
تختيرت - Takhetirt,29.155840915447985,-10.401600524783126,,
تاسالاست - Tasalast,36.89017811969613,4.111172296106812,,
تصلديحت - Taseldiht,29.810745754744627,-9.82973814010619,,
شاطئ بوطرح,29.30551279241479,-10.224927105009554,,
Larhat 2,36.55739113930681,1.8233968690037707,,
Soumia plage,35.792625091297744,-5.349839888513084,,
ريستينكا-Restinga plage,35.767886882402934,-5.3460331633686975,,
Smir plage,35.743600594306066,-5.341455638408656,,
مرسى الحجاج,35.79155466693411,-0.1555570587515829,,
سيدهم وعدود,33.31365393740077,-8.33890434354543,,
الشمشات - Chemichat,34.06837470964093,-6.807401552796359,,
الورشيش - El warchich,34.07249727163358,-6.802682206034654,,
النفاخ - Neffakh,34.07094508560219,-6.805605813860888,,
ظهر المهراز,34.06371617315242,-6.811436936259263,,
مرشطا - Merchta,35.38656699894458,-5.000118054449554,,
مرس خلوف,35.39992503445022,-5.031867362558838,,
راس ملاح-Ras melah,37.01438783539889,6.578098833560937,,
بلاية - Playa,33.75416279351256,-7.299495041370384,,
لاتشة - Latcha,35.77061920739568,-0.5259560421109195,,
Cd abdesalam,35.594993955326856,-5.262273475527759,,
الفنيدق - Plage Fnidak,35.822520708756926,-5.35216469317674,,
الحجيرة - Lahjyra,28.26917925391197,-11.61053851246833,,
واد اللبناني,33.530202042331126,-7.831420339643951,,
السلوم - Salloum,28.238268697234,-11.712557338178147,,
الحجرة الوسطنية,32.74200326659854,-9.040441140532485,,
القبيبة - Lakbyba,37.054438345101495,6.548633091151708,,
بوشوك - Boochawk,27.920331474191336,-12.96085271984338,,
أبلاغ - Ablagh,27.96408404701045,-12.830648571252816,,
شرغو - Shargho,28.101364062756566,-12.0480054616928,,
الميناء - Port,35.92378712020224,0.0593965128064155,,
Salamandre,35.93279789026945,0.0715814530849456,,
Front mer,35.91686558687953,0.056292526423931,,
Block B,30.44457014870229,-9.659699499607076,,
